Word,DensityAtRadius0.550,DensityAtRadius0.525,DensityAtRadius0.500,DensityAtRadius0.475,DensityAtRadius0.450,DensityAtRadius0.425,DensityAtRadius0.400,DensityAtRadius0.375,DensityAtRadius0.350,GrowthAtRadius0.550,GrowthAtRadius0.525,GrowthAtRadius0.500,GrowthAtRadius0.475,GrowthAtRadius0.450,GrowthAtRadius0.425,GrowthAtRadius0.400,GrowthAtRadius0.375,GrowthAtRadius0.350,IsNeologism
arousal,1,7,24,84,187,429,899,1661,2828,0.6207534440164922,0.1506765984755057,0.3394440860830233,0.36031414260304734,0.37005446557271204,0.3283726065417289,0.33189837466795785,0.32523686176435085,0.31040891046809455,1
ballpark,2,3,3,5,15,57,186,523,1292,0.8849668782483378,0.916377312114591,0.916377312114591,0.8457135337727895,0.767858686668304,0.6501359980553161,0.5594426867295479,0.5106182706061625,0.4528542608077416,1
victimization,0,3,4,18,61,151,354,788,1635,NaN,0.30140815887605205,0.09009120687633729,0.4027125304116967,0.4186609532483046,0.3659508546848411,0.35363505153629154,0.33012392575003974,0.30495107374198704,1
backcountry,2,3,6,19,46,111,307,730,1580,0.666155239812841,0.6865687479928134,0.4484579539033298,0.48177393203077534,0.38134104381113193,0.3486209754624666,0.28658783814371214,0.26783706851379685,0.26559950163100127,1
offseason,0,1,7,13,31,66,116,227,419,NaN,0.8346368088855411,0.8196260243930608,0.7353314158198514,0.7620752008076362,0.7263831186362549,0.7017672563392654,0.6734143069089704,0.643063373242904,1
burnout,0,0,0,1,5,15,50,164,408,NaN,NaN,NaN,0.787549275454943,0.624362656743435,0.48558400437398125,0.46869197236775473,0.47730296752005225,0.46748570904721426,1
biomass,26,79,195,422,803,1325,2043,3062,4368,0.6225631245128566,0.5663765313227159,0.5264419748035206,0.4962260386669805,0.47107402829904726,0.44015679293368537,0.40544105350715376,0.38736962104640893,0.37306700070155757,1
acculturation,0,0,2,5,39,142,428,987,1909,NaN,NaN,0.3819792033295032,0.47236126088957847,0.569766887317714,0.5110393580539202,0.4872800634866007,0.42690366067521174,0.3929896266370609,1
osteoporosis,44,96,170,304,436,626,866,1187,1693,0.7130794856797232,0.6923789826563533,0.6650285607603733,0.6162628554808678,0.5730154730567049,0.5502691030994391,0.5247140711467491,0.5121016675120571,0.4910925469797613,1
start-up,4,14,44,103,249,492,887,1504,2532,0.5137460569342999,0.6151299696981035,0.597392490165064,0.576699660127425,0.5654928551356231,0.555201004779141,0.5330613778712442,0.5161664243995415,0.48729545296063714,1
fundraising,2,4,6,17,58,170,388,835,1589,0.9109292309818136,0.8352038468153107,0.7976851885084648,0.5998449508361885,0.5717186105448752,0.5441287609764541,0.5500565785400163,0.5164050005709881,0.48578800524963306,1
firefighter,1,1,3,6,14,34,110,277,707,0.6504905358347283,0.6504905358347283,0.5640149984654189,0.6487428681153515,0.6247951021570907,0.4741661761777125,0.5465074452972842,0.507275218400754,0.4627846927162993,1
homelessness,4,6,15,29,69,164,357,810,1632,0.3488162987440347,0.5254583557218763,0.45783489525306253,0.4574195653681611,0.47104257487254936,0.5062318548673878,0.5020333620780588,0.4505300521932237,0.4328042408672361,1
testosterone,2,11,21,56,148,335,664,1174,1986,0.8243557533704979,0.6959586365352566,0.6581035861301487,0.6391115196972983,0.6187187292936448,0.5594481442785953,0.5134045481093794,0.4766604522085718,0.42644568053198534,1
biotechnology,9,17,41,94,208,436,865,1567,2634,0.7503882668928894,0.6821432739942955,0.6142518012104113,0.6092434561052696,0.5833026741657042,0.5626317342621745,0.5500460310088984,0.52247055508994,0.4996149184121184,1
caregiver,3,5,6,24,45,106,269,700,1555,0.8767025943332766,0.7839194881376408,0.7194928579679528,0.4985923790944901,0.47030938493813373,0.45279591962784393,0.4311995052035561,0.3811189742621622,0.36606410768091424,1
browser,0,1,3,4,15,42,139,392,1021,NaN,0.9016810688970285,0.5498840940994884,0.5684793282497702,0.5755045946586458,0.5315662974690704,0.5239844630542055,0.5086822785534647,0.48124499006969623,1
nonstick,9,30,82,192,416,838,1423,2220,3603,0.5097511913374226,0.3958329279413427,0.4327377547589332,0.3943524000895744,0.3779816132270867,0.36476716106716434,0.35967982779982505,0.3510991958902595,0.33291416714459987,1
cornerback,4,6,16,32,57,90,155,270,522,0.8373364455310501,0.839608218955771,0.8262269163408875,0.7847383873932302,0.7609280181787382,0.7158810454967217,0.6642921728242728,0.6292725286575481,0.5583378307157615,1
sunscreen,1,2,4,14,29,101,249,557,1112,0.8982964542479581,0.8875656539655621,0.6875311817038104,0.7309800837006157,0.695904249483741,0.5526368538880189,0.47533999302564905,0.43413718506170623,0.4195907386520213,1
biotech,3,4,14,43,89,199,426,882,1666,0.481466605048761,0.5227258236944273,0.5897334360679737,0.5925922990863548,0.5892349249125312,0.5693188506799146,0.5658135722744978,0.5468447146204821,0.5263839702219931,1
cellphone,3,10,18,26,51,114,235,500,1030,0.8818244158831866,0.7524606663908208,0.7672393713404201,0.7363306522273448,0.713245228966593,0.6933294528821303,0.6312605995484318,0.5711790349704506,0.5357163384440616,1
soundtrack,4,12,40,100,196,369,632,1072,1929,0.33903594828766326,0.40423022196836583,0.4754809052956038,0.49137875729853414,0.4492531690802288,0.411455563149036,0.4099194199584095,0.3853998307701086,0.36449676870796216,1
wellness,1,1,5,17,29,66,143,317,625,0.1475748194014448,0.1475748194014448,0.49107984179050357,0.6506106121263319,0.6684222570115153,0.6700244919998896,0.6253099628622739,0.588858559258468,0.5485154649415085,1
cyberspace,0,0,0,0,3,22,85,368,1001,NaN,NaN,NaN,NaN,0.7555964676231447,0.5689973391375254,0.5316692342283054,0.5001429200958478,0.46588740241892235,1
makeover,0,0,1,2,3,11,42,125,407,NaN,NaN,0.7975955940360187,0.7629556461885127,0.7292100099915961,0.7366879623421887,0.6350013895458028,0.628256104347676,0.5603607552074906,1
app,0,0,1,5,16,45,117,358,911,NaN,NaN,0.9016810688970285,0.562029962978496,0.5804503195595411,0.5594112579692097,0.5485141284452444,0.5288035977880111,0.4820150482416039,1
steroid,0,3,11,45,127,265,494,810,1343,NaN,0.7486634047681081,0.6966663454861352,0.656565311150427,0.6202255370827067,0.5999866743823594,0.5753119101663253,0.5444965020585154,0.5034022527480507,1
ponytail,70,154,282,493,781,1206,1915,2952,4405,0.5609088235561804,0.4832802874094356,0.43507029157404137,0.40550612596017005,0.3960954382823302,0.37431198571747293,0.34247338964640023,0.3234597422545326,0.30602780687323056,1
after-school,2,9,20,32,55,109,224,415,749,0.6874095889862166,0.6489473743797239,0.6278024674799534,0.6398062206768838,0.6130318845216768,0.5348556379481801,0.5350095046755424,0.5212647669145362,0.5052331117465912,1
sushi,8,24,55,130,236,365,558,917,1582,0.8171755682602251,0.7463418786281828,0.6522110519261507,0.6059294028122614,0.5539065358947255,0.5033876734686641,0.43168508598807087,0.3709667853343015,0.3138956949717431,1
oregano,248,373,564,816,1158,1676,2529,3783,5000,0.34443700882877143,0.306551800923099,0.28758063138698214,0.281533390548012,0.2703606613177053,0.26292494204487343,0.24488175338379647,0.23748142236505115,0.23392283128034064,1
meltdown,6,10,13,33,60,107,226,471,1027,0.631947133397236,0.7315966929884883,0.7140496543594079,0.7373812068331547,0.6542809651322651,0.5985714132294713,0.5599677058819199,0.5359398831067987,0.49856927816757796,1
gridlock,0,0,4,7,9,41,137,400,1045,NaN,NaN,0.8544534944623212,0.8550529517607188,0.7911760939868865,0.5872610040448525,0.5172959476198556,0.4498597226174209,0.3996998292717348,1
template,0,1,3,11,27,98,331,832,1779,NaN,0.9112487100103198,0.5169187276920494,0.5517945507764838,0.40694415100977327,0.3516946296550577,0.3577267265780428,0.3342194204381759,0.33705853569229255,1
worldview,33,110,257,538,941,1518,2325,3382,4741,0.5165683804453307,0.42929237268180404,0.3713817292739034,0.37464556063736293,0.34656700983456123,0.32336963835747196,0.3093073155658966,0.2922775108598556,0.2721987366651792,1
rapper,0,1,8,26,82,182,428,952,1970,NaN,0.5461186812727501,0.7587136386465608,0.7568446821841854,0.6803671028078175,0.6138371319053234,0.5623919265350277,0.4717664489939447,0.3913846091895021,1
fund-raiser,1,1,5,8,25,71,206,507,1130,0.8321783794042876,0.8321783794042876,0.8543468268640024,0.77690562758965,0.6877616616902452,0.6171800664136728,0.5063862594718852,0.4803619224185514,0.4627712764532113,1
giftedness,0,1,11,45,160,381,777,1456,2447,NaN,0.6546339545399711,0.4769552299446557,0.4351075966333574,0.5108950003414904,0.45277702578384404,0.41038527965881183,0.38612446527403443,0.35734121770555727,1
multiculturalism,30,54,120,253,486,861,1470,2414,3607,0.7084780364825513,0.6309272396263856,0.6298235073408627,0.5258992834736952,0.5073852143191669,0.46558627078963216,0.42737102389817666,0.3925079450306439,0.35444550604612446,1
pandemic,1,6,11,28,62,159,351,682,1345,0.6305469556243549,0.6524783105965386,0.42031252547579406,0.5850826303795896,0.5678352017661793,0.5385972161512308,0.5331068367534135,0.5245521943790956,0.5032705159468872,1
audiotape,0,0,0,0,0,0,0,4,36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6312945314369943,0.6068988659162042,1
timeline,0,0,3,6,18,66,214,593,1383,NaN,NaN,0.9190877323616489,0.8054316972402044,0.5917329944001263,0.5383699431628691,0.5300434896524382,0.47309790634234133,0.45457560122333146,1
handheld,7,21,58,121,256,465,866,1430,2346,0.6301904480333108,0.6445447878855182,0.6279124578965025,0.6331121288382545,0.6069896231485248,0.5624194028560364,0.5288635913459359,0.4903328379365795,0.46428527834529343,1
telecom,2,3,15,36,81,157,291,536,967,0.5937605431536542,0.6113415219795783,0.6087390887296074,0.6182035243714158,0.6124229203858215,0.6107960307786211,0.5854856955497015,0.5792411601777837,0.5568069060534878,1
epidemiology,23,35,47,84,145,257,416,671,1058,0.6946458927690433,0.6977239853606041,0.690780891791671,0.6547124858036609,0.6145519511832321,0.5790550130552873,0.5538563551504229,0.5528371550344263,0.5288807762019477,1
ultrasound,2,11,21,62,144,291,570,1002,1718,0.7527082794322705,0.6999008490817968,0.7183669819301974,0.6318247169592046,0.6336730838261667,0.6100340419357599,0.5733689275979638,0.5446987321653557,0.508533880602821,1
counterterrorism,2,5,12,28,60,153,311,602,1132,0.7514022275658444,0.7023329374425658,0.7327738918920667,0.6971684413051796,0.6968013053080174,0.6580358377784397,0.6269038571160787,0.6010887949542416,0.5545134317762236,1
mpg,0,1,2,5,18,42,78,176,363,NaN,0.851087652808584,0.8463174851564793,0.7418475665617074,0.6580003928688284,0.5963193432207473,0.6039750284208016,0.582158069427486,0.5522522021234222,1
self-report,0,0,0,1,10,58,199,548,1342,NaN,NaN,NaN,0.5810351440069174,0.576078478887589,0.532935228199118,0.5085855748097755,0.4837344983377117,0.4542995687539957,1
wake-up,0,0,0,0,1,3,21,102,420,NaN,NaN,NaN,NaN,0.7346504857397093,0.4597577312197378,0.4462454671186411,0.3973772479244248,0.3426889833407491,1
marinade,174,275,394,574,815,1150,1734,2728,4290,0.3858076428247726,0.36651544157321675,0.3415962677279209,0.3309587865202846,0.31666107458559195,0.30389667232622236,0.2917221955761393,0.2693425817293627,0.25862812454452055,1
matchup,4,9,16,34,75,123,206,307,506,0.841090929822162,0.7722774425907915,0.7465570645502511,0.6867110313319013,0.7144114330481686,0.7086407881492185,0.6879008817757306,0.6706578449656588,0.6148834846046245,1
self-concept,0,0,2,10,36,137,377,897,1786,NaN,NaN,0.586171310629515,0.5399474565329687,0.5605009873506367,0.5217485407906087,0.4320213921290708,0.4103032668356493,0.3772723366405933,1
minivan,19,39,60,85,137,226,400,684,1336,0.7799168420893928,0.7284671725388919,0.724430314096555,0.6878005340457499,0.6371156796158666,0.6000920670645842,0.5622305251315984,0.5178755707490629,0.47199510252754573,1
hotline,0,0,0,0,0,0,3,18,86,NaN,NaN,NaN,NaN,NaN,NaN,0.7835299518479965,0.6708100968134283,0.6281834438519232,1
aerobics,0,2,3,5,8,14,33,65,151,NaN,0.911810135670029,0.6027134650596891,0.6891150864101555,0.6827576592651572,0.5776672446642335,0.5496869166369741,0.5169586538866413,0.5260401135409282,1
subset,1,4,17,72,254,602,1227,2195,3429,0.38896796707451264,0.5516884245939109,0.5236441860140509,0.4690224765253535,0.4189325733264692,0.4009515700311462,0.377643727177055,0.3552309481457744,0.3483122485705144,1
pretest,0,0,0,9,44,157,408,961,1955,NaN,NaN,NaN,0.5270202256361993,0.5239832799739088,0.5053084535641673,0.4643075269120918,0.4439667034698101,0.4193571726881327,1
vibe,0,1,1,4,12,36,139,395,1096,NaN,0.787549275454943,0.787549275454943,0.7219449255034418,0.561214875125795,0.5549959882965528,0.453072475341585,0.4370829151834623,0.3879659714091572,1
wetland,15,30,54,110,205,389,729,1332,2427,0.6249624821758252,0.5825530380970005,0.53512640526623,0.5154495632998884,0.41012680306398164,0.36078379849041115,0.34142791868172895,0.3254694019425916,0.3085875167923197,1
sexism,2,7,28,94,219,483,932,1679,2810,0.7626154488608774,0.5395790909590671,0.41234949003317717,0.3197882671186146,0.30796197632401656,0.2838458974598674,0.29841235701232,0.30167412495360163,0.29072006755997276,1
remediation,0,3,18,57,191,472,928,1654,2641,NaN,0.5441679675328154,0.6323491458728041,0.6028006394482128,0.5327911492555044,0.5274976415904074,0.4813682342664489,0.4482504770781471,0.42443391379913115,1
whos,0,0,0,3,6,42,207,489,1069,NaN,NaN,NaN,0.4247997383953108,0.49039074597345994,0.3232853328369935,0.3206443641566462,0.31154089309292393,0.28160606290219287,1
mindset,4,8,49,176,480,1075,2021,3306,4851,0.7759825135028882,0.7680680441410728,0.5901510827838148,0.5184953314311013,0.46632745241628865,0.4377793313783559,0.3954029844852216,0.3725533595659162,0.35187276165686177,1
bandwidth,0,0,10,30,81,178,387,790,1550,NaN,NaN,0.643852935718393,0.5524347893240478,0.53654326392347,0.4963233396003021,0.4846062776087269,0.4708183429147931,0.44605849162599126,1
vegan,2,19,55,122,222,330,471,677,1088,0.8398144422553537,0.6087541374261466,0.592262736161136,0.5659809143544897,0.5121679130096688,0.4761940111023584,0.4311552441922257,0.39098667926962954,0.3479773547527377,1
coauthor,0,0,0,1,4,9,27,68,134,NaN,NaN,NaN,0.8621736463940485,0.7338752394159205,0.7074581056380789,0.7271744260536589,0.6843076289138003,0.6590295844947183,1
antioxidant,20,52,142,294,484,788,1137,1643,2422,0.7269120948157833,0.6645957160968324,0.5943443432542155,0.5326546675866516,0.5096477422045944,0.47050735503121693,0.4457703364614936,0.4201453157969726,0.39130307314347196,1
deforestation,7,15,28,71,161,324,638,1247,2226,0.6384526014900521,0.6379067204705423,0.47746170156501394,0.501329464103343,0.5127861165064809,0.5076931113353421,0.4564941269880937,0.41686193427396245,0.3954299374710908,1
mozzarella,256,337,425,572,755,1033,1510,2311,3662,0.4763039643893472,0.4501212557379036,0.4133106400560374,0.3932056777650364,0.35540745211133584,0.3187957388882377,0.29944875206806243,0.282444893492004,0.26691083384463843,1
pesto,355,450,587,758,1025,1426,2090,3256,5000,0.42080762013798734,0.37765337455186176,0.35106286620685123,0.33217887359231174,0.2953181106899298,0.2697071298507003,0.24835910614293946,0.23671280047986154,0.22254744902476695,1
biosphere,0,1,1,1,2,10,37,144,469,NaN,0.6496804009072564,0.6496804009072564,0.6496804009072564,0.36250789911203896,0.3807770464286596,0.424372766926427,0.40759852074639535,0.3798942452528088,1
entrepreneurship,2,13,33,91,237,506,960,1681,2750,0.02698152762431205,0.47193393743921713,0.5879533625287175,0.5779849893723785,0.5282286175731523,0.5106135082743019,0.4962461402437646,0.45675345227000114,0.4240303570204279,1
pts,0,0,0,1,1,1,2,7,27,NaN,NaN,NaN,0.7993229323289167,0.7993229323289167,0.7993229323289167,0.6798095915128585,0.5809106158748542,0.43992549536979303,1
startup,1,1,4,22,66,175,401,823,1599,0.5734342902873338,0.5734342902873338,0.4413783529114684,0.5867560360802433,0.5705233868513045,0.5741771373642162,0.5595386666540493,0.5410357775390006,0.5186445388201149,1
replication,1,18,83,270,621,1197,1969,3018,4276,0.82478635292361,0.4536727099640191,0.5080601848667792,0.43619922959182167,0.43043392673562547,0.4139686426731671,0.4088331281839864,0.39527780243429456,0.3746685342699305,1
prosthesis,1,7,23,81,220,496,955,1700,2781,0.5662455928189286,0.5125213721619934,0.5738001907348881,0.5841011039050833,0.4734382110312441,0.44891144349928364,0.41381195867668064,0.40070662623097364,0.38579786116816117,1
fundraiser,1,3,4,11,23,61,163,410,897,0.7283156983410068,0.7591580410646115,0.7590725643968508,0.5736958058672591,0.6551412059132705,0.6030332430913543,0.5566972344763447,0.5004078988820424,0.4760836191607949,1
chi-square,0,0,0,2,10,30,102,295,799,NaN,NaN,NaN,0.4257553680610614,0.4819366311608137,0.4350245078361511,0.45687412790152676,0.42427781463820424,0.40687519521611715,1
postmodernism,26,57,109,226,429,774,1271,2019,3022,0.7128256915878555,0.6153764694021456,0.5985382578709512,0.530401507503682,0.4778136388976303,0.44525810088364853,0.411061317868665,0.36697496109798106,0.33379333388373966,1
arugula,235,347,470,616,835,1161,1701,2547,3979,0.4542708609967958,0.4004283625244218,0.3553754539403603,0.32551776139173294,0.29458194896527545,0.2652976606318674,0.2431065832973261,0.23234108372950954,0.22887695834634295,1
aquaculture,1,7,26,61,153,305,612,1163,2072,-0.5789473684210527,0.4611917499312873,0.5122144682329515,0.5817306637377079,0.5789088041432789,0.5348849935764944,0.46801340007164555,0.4573755448037419,0.4246727322038962,1
rainforest,0,0,3,11,21,70,179,448,953,NaN,NaN,0.8061488574167502,0.4265976014327879,0.35982379635351236,0.28840848184594936,0.2729459154669854,0.23075404844455047,0.21813494259594654,1
cardio,0,0,1,1,5,8,30,86,275,NaN,NaN,0.9025017662272852,0.9025017662272852,0.692643140849159,0.68164377920185,0.649423721392293,0.5185777986023747,0.503517482864763,1
mind-set,0,2,4,6,25,120,368,987,2130,NaN,0.7420718513497625,0.8111318999165922,0.78708913763846,0.6391328758245353,0.5392476983035462,0.4794154487486883,0.44105996125185065,0.39474909831439553,1
percentile,0,0,0,0,3,15,32,78,183,NaN,NaN,NaN,NaN,0.5369374093480622,0.5624005120421042,0.516798164810772,0.512142370960324,0.4724749566893208,1
taxonomy,0,3,7,33,104,237,505,1050,1860,NaN,0.5233400618334759,0.6144293991044603,0.4628732756237105,0.4427475716211657,0.4267139817054703,0.38457155074613786,0.3672926415429934,0.3359256652015737,1
trailhead,0,13,32,56,127,256,472,820,1341,NaN,0.391043375270379,0.272864863664033,0.30780944514478153,0.3110215135286405,0.27832934724810476,0.27039889362861275,0.26483424554354806,0.2672293000808075,1
